"","Ofav1.1","Ofav5","Ofav1.2","Ofav26.2","Ofav26.1","Ofav10","Ofav55","Ofav2","Ofav59","Ofav4","Ofav43.2","Ofav60.2","Ofav43.1","Ofav60.1","Ofav24","Ofav8","Ofav21","Ofav7","Ofav23"
"XP_020610161.1",24.0018643766309,22.670420912078,23.5285229077739,18.7222438683216,20.3040983804038,22.1125569088275,0,20.3901868033267,22.2423771988773,21.6882421973662,17.97194763877,21.172725980038,18.0367155948107,21.1868221347997,20.6161817698952,23.4852941241676,22.2919387458742,23.3015404311858,21.9138086894231
"XP_020630577.1",18.6299862101886,0,19.1507612571465,18.2428438116577,17.9981110823857,18.6245348917946,0,0,18.5109070768901,0,0,17.8696721541646,0,0,0,20.2987170625234,0,19.260407330837,0
"XP_020612026.1",23.2306199071023,22.5781715730465,23.4719307996338,21.4749412121294,22.2038309929436,23.3664704327458,18.5818956590382,22.250706970498,23.9393023790522,23.1287374437973,20.8365350584726,23.0886819864811,21.5162429831739,22.7012008977278,23.2159199756318,25.1283290725714,23.6834715236172,24.460589941343,23.441945825552
"tr|A0A1Q9EEL5|A0A1Q9EEL5_SYMMI",0,15.9130997762651,19.6005427072624,23.0034250931103,23.0610017836141,20.7889452969364,0,0,20.370203155414,19.1540788746391,19.7174136978934,0,15.7049573159716,0,19.9319450635995,22.6883785970667,20.0655410418014,22.8075650204201,18.0486837581189
"XP_020611650.1",20.96127657666,19.9470675659992,20.8172686515746,17.4230091882719,16.8240264337019,20.0090453889778,0,18.1394664173033,16.4037110924503,19.7862361204424,0,17.3290517485362,0,0,17.370253184515,21.6409478817421,19.3055697210461,21.359121645661,19.9507737269151
"XP_020604816.1",24.5166585625861,22.8631950897825,24.7536175330503,21.0604498840502,20.6726834412365,22.9334693297163,17.644708311609,21.6807599818816,22.3285585200662,22.7574927621123,23.2815948834964,22.8910199241765,21.0552751527288,22.7437363231709,23.1673294754323,25.1207803863078,21.7441698846272,24.4591970152276,24.1993905559187
"XP_020617911.1",18.6814752080547,0,19.1700644153083,16.2036921162887,0,18.7810106528357,0,19.3421723529576,21.5044587226842,20.5666923546234,0,0,0,0,0,19.8796924263489,15.6218229473942,0,0
"XP_020631133.1",27.6826794268309,27.5319141625496,27.6124233665203,22.1052400297668,22.4244474738267,26.1928304713892,23.9512883616894,25.8834943629468,28.4134515780291,26.2575305834794,0,26.4960938505262,0,26.4733513337815,25.1916056704201,23.8765863585567,25.9436857936826,0,26.4405227811823
"XP_020624327.1",25.3511368200575,24.5128632284724,25.4503561263829,23.7673735253941,23.8928771187003,24.6641325196307,22.3868947374063,22.8749068880507,25.9840010058546,23.7382433064517,24.3274800738754,24.1030188950433,24.1115708643776,23.7722544595703,24.2585700592611,24.4020684067211,24.7644945744847,23.9546555973839,22.6736677221242
"XP_020616795.1",19.6441220917232,17.8624254800649,19.7146999782082,0,19.6783301999308,19.3587048511473,0,0,17.9688298880654,0,0,16.5898266746554,0,0,16.3322813604366,19.7782359810467,0,19.0431100780683,19.4088127643535
"tr|A0A1Q9EVA6|A0A1Q9EVA6_SYMMI",0,0,19.9649542144881,21.5788374830003,21.4021111609351,20.6250586491746,0,19.9669123578977,22.8035700778753,20.8779109160793,21.9078225780667,19.0851689957361,21.480498831861,18.5064199385659,19.1755812242433,22.7468777717979,19.905232739631,22.5990749405675,16.3847163076493
"XP_020623336.1",21.2419674436589,20.2667099192725,21.3305213962751,20.0913281988444,19.7853423077495,20.4714976049698,0,19.2152794024192,20.1664389469766,19.3550090524943,0,0,0,0,19.2839903885752,21.3734243606646,19.0458849491272,21.0253998168845,0
"XP_020605508.1",0,0,0,0,0,0,0,0,20.9123258195887,0,0,0,0,0,19.141910049749,18.8905403855074,0,0,20.0055272398683
"XP_020618599.1",24.4341805658854,22.8003345384841,24.2008636668586,22.9970376552554,23.2228923128556,24.3104082990266,19.1828235014328,22.8382196576763,23.1921243710032,23.4762024460965,22.9669287232552,22.8063460631338,22.962099054087,23.1107437478483,21.8550692034162,24.0465136393286,23.0424163605674,24.5131729589389,23.8183480274324
"XP_020611478.1",23.1690712563126,22.0895826991707,23.57084716206,22.0190996399501,22.380802675854,20.2367114549526,19.7868742192157,21.5054428138472,22.3943802632452,21.1499536001791,20.7721735982929,21.2769087347227,21.9148088294813,20.832268087418,20.5209591121818,0,23.2884125647915,22.1169280212695,21.7662114304224
"XP_020625090.1",25.9050880319689,24.539017312378,26.3469432760638,23.4941408368357,23.7865407481101,24.1510469745088,17.7922755714562,24.7697640590184,25.0419318544486,25.9807854829625,23.5408272242773,24.1084738082447,23.6558009227928,23.9826501014515,23.3691160577707,26.6484895352092,25.0645467856396,26.6307037373346,25.8337806455359
"XP_020617601.1",19.8445111585758,18.4777780262227,20.1139773843704,0,18.1685497079109,19.6795161801755,0,0,18.655436387001,18.9085362873183,19.3263482875952,17.1287898239977,18.6825385960819,16.7697991109617,18.5568240938753,20.5662556912061,19.1482556128569,20.1251397405177,19.0020156038631
"tr|G9I8Q6|G9I8Q6_SYMMI",0,0,0,0,0,0,0,21.3288792335995,23.1913985898027,21.0962267881208,0,0,0,0,0,0,23.9947264142907,19.3669005937305,0
"XP_020617057.1",19.203498562652,17.7008392975636,19.3626908443693,0,15.9620826338516,21.1050420801472,0,19.9736679413216,19.4926571089878,20.5014494473764,0,0,16.0597246899836,0,0,21.4435430569597,18.5806082149455,21.305428889257,20.5727455542138
"XP_020610162.1",22.9470752376034,21.8492298391424,22.9416861557343,21.3414379256402,21.4757131484654,22.4682832163087,17.2664663047297,21.1914924198307,22.2502298807684,22.1537366341376,22.1001339115379,21.8941290671333,21.4027721607468,21.819717963089,22.0430176016724,23.2169709361551,22.1657022715798,23.1159188541814,23.1250108991661
"XP_020630584.1",22.5606595924884,21.4748075658236,22.6582801379546,20.7626196716369,20.8019301322381,22.5555105598352,0,20.8865844699553,19.7225307301895,21.4378409500214,20.8036274235009,20.7065862308963,20.5918227184993,20.2423170079226,21.4824007905015,22.8964113094857,21.7248918369166,22.9439800931358,22.2437025079643
"XP_020612029.1",21.5462741736763,0,20.9019812510078,18.8278357673946,18.8097304533828,19.9095752448453,0,19.2973081319033,18.0606589942367,20.6815241067917,21.0494836560687,17.9396882478956,20.5398290105005,16.2728302263548,19.5354709359175,23.1407881214273,17.9521610863469,23.4170985712629,23.1295017229883
"tr|A0A1Q9EEQ1|A0A1Q9EEQ1_SYMMI",0,18.8346099254125,18.4681029508663,0,18.8609081335632,0,0,0,0,0,0,0,0,0,0,18.9442030296513,15.1745746380821,18.2559460112486,19.6106518097762
"XP_020611654.1",20.5918774908325,20.7024407370255,20.1381492835027,19.828996436252,20.1400870776753,20.5713573248523,0,20.3366906942593,21.1938219050709,20.7746688437786,20.0272918416765,20.6612744650566,20.6112634947574,21.8285769831355,19.8362276104876,23.6421701602178,20.4856180592034,22.8608143828085,20.8013618191802
"XP_020604823.1",21.4737825326291,17.6586508196038,21.2367809292057,0,0,19.3394564189253,0,18.6848342121642,19.3470049186433,20.3877028811777,16.0587950639512,18.8530079470017,16.1802976947421,17.2640851810412,18.8887135253457,22.1562574781614,20.5694579151504,21.7477262868131,21.448002844104
"XP_020617916.1",24.2352208206106,22.7301896188636,24.5390977985102,23.5648592234129,23.3232539532484,22.5559715441326,0,22.9252268104751,19.2742621163222,24.2707708883152,20.7659489020676,22.9152701567511,22.3450139879972,22.4220234335869,22.3918482433417,24.119661725197,21.2425257754597,24.3468943083099,24.1418117697054
"XP_020631134.1",21.2049000448545,20.2164273446977,21.9235759408738,18.8588461049505,18.9687145987742,20.5496577784097,15.0058438137567,18.8379512468795,21.312004905997,19.9733596435053,20.0294907926664,20.09442438621,18.470885230557,19.1699372312679,19.4188717403414,21.8937736734661,18.9396251241952,20.877948349669,19.6558713301441
"XP_020624328.1",22.5926548055429,22.2533844181709,22.9236899984271,22.5137924011359,22.3562625486104,22.8456204049135,19.9570099085179,20.9114409979589,23.615056294907,21.0539835345293,22.8527308458337,21.6389126807316,22.4712462850083,21.6959024088668,22.5589375065702,23.037130328594,22.4523480842255,22.8340032114659,21.0426139078465
"XP_020616797.1",21.413281347904,19.2386496400558,21.2311655041884,0,0,16.9915993463369,0,17.6930308705076,20.6597076436725,17.4224343962778,17.796781101844,0,16.9727666857065,0,0,18.9956815942995,16.5765581566638,19.5295163427787,0
"tr|A0A1Q9EVD0|A0A1Q9EVD0_SYMMI",21.7995444781714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8600340265346,0,0,0
"XP_020623340.1",27.6507725560141,26.9093854075064,27.9747544777482,25.7226793766252,25.815582774262,27.6663533770633,26.2551512256711,26.6340335881725,27.0417344748085,27.001495183783,27.1856438521702,25.4746189859147,26.9910839367962,24.9811296835144,27.3515969924048,27.8416218163461,27.0247061616444,27.7588350540533,27.465427784512
"XP_020605512.1",30.1175973603996,29.1850830522652,30.2626558064472,28.7604141677755,28.7224454991077,28.4378321140776,27.3172213520666,27.8056222439686,30.0510761012999,28.251289009586,28.1911376682651,28.8169782082704,28.2341480980876,28.6921388379381,29.40637246143,26.9514228059098,29.2197886904786,26.5527428022202,29.4418382422007
"XP_020618600.1",22.4239988846619,0,19.2626110370883,0,20.7079261124621,20.7600384886255,0,0,0,21.2327938871745,21.3100807474605,0,19.7377210193283,18.9330710748873,21.2414438112804,22.4201198251539,21.1225000608161,21.3292625721147,17.7584509605633
"XP_020611481.1",27.451982967871,26.6976415871472,27.4378880609164,26.2450121794214,26.2236490609238,26.6735181845696,24.8208099672462,26.4609429138833,26.3810457732668,26.7330790722858,25.9797197508414,26.2103283896483,25.724676345212,26.3295819830053,25.0334069112235,27.2632290143664,26.8874358207215,26.941805740374,26.6199811646522
"XP_020625097.1",18.5902178792888,0,20.7477266965042,0,20.5544080463311,19.6932300008455,0,18.6032822325412,0,18.5793564538755,20.7794123817827,0,0,0,0,20.5495167769435,20.3749641051236,19.7230592738946,19.0589060167173
"XP_020617613.1",18.0630316229881,15.7235809583606,0,0,16.3830461017193,17.8917303130225,0,0,0,17.3979169110435,18.6641104330459,19.0031417952489,16.9828265039289,18.09620555105,17.942898174179,18.4435061291725,0,0,0
"tr|G9I8Q7|G9I8Q7_SYMMI",0,0,0,0,0,0,0,0,0,0,16.7895463805695,0,17.6737714391151,0,0,21.4413662449605,0,0,0
"XP_020617064.1",0,20.4776663799172,0,0,0,0,0,0,0,0,0,0,0,0,16.6308501154268,0,0,0,16.6136887623173
"XP_020610163.1",0,0,18.6903697591623,0,0,0,0,0,19.3393694245563,0,0,0,0,0,0,0,0,0,18.4715601180422
"XP_020630585.1",0,0,0,20.724674549963,19.9857933061387,0,0,0,0,0,22.1138798052081,20.3329816869764,0,0,0,0,0,0,0
"XP_020612034.1",24.7732585038917,23.9763142262597,25.0976183815236,24.4004607880909,24.2589713898858,25.0455990788997,21.6856526407098,23.9174625903775,24.5684194215101,24.5770316032851,24.8281262643396,24.470766534334,24.5634744949021,24.2477035203341,24.3907543186613,25.4128352475197,24.536229485963,25.075917685451,24.8685177671175
"tr|A0A1Q9EET3|A0A1Q9EET3_SYMMI",18.8050542210152,19.787687386046,19.8014731314501,19.1172600781578,19.2307921229344,20.3765546686383,18.2252027288928,18.6979890282331,20.6457050426042,18.7080970895572,20.7620681085953,18.9440685925079,20.2787817890144,18.2658210421246,17.70557164387,19.8641150941406,20.5441579195772,18.6253913638641,0
"XP_020611655.1",21.2761249733717,18.6013972140906,20.1092325523992,19.2508882232358,18.2140012572152,19.9659772885685,0,19.0743113550159,21.3335162628838,20.6429233845856,18.8980315227447,21.0970824463385,19.1616018438774,19.0829364485913,22.2606608709958,22.6910314492596,19.7463420959615,22.6524710458015,22.6468735428815
"XP_020604826.1",21.1113350145212,19.9580159661173,21.489395734503,20.3415850581752,20.017810204126,21.1802861595468,17.6395597532798,19.4508105312342,20.9359628116307,20.5007689542213,0,20.2459762370675,19.4738385073446,20.3165036207351,20.2872625943478,20.8819630737886,20.2819537910323,20.8429924848691,21.1228159908314
"XP_020617926.1",23.1998384120213,20.8989297693238,22.6365292612225,18.4197997415022,17.5934713675536,20.8471667176828,0,20.5269681534327,20.7080524521716,21.4395970657027,18.8689159749335,19.8807986833059,18.6294526770096,19.9830116728658,19.4690157324792,23.2623422102816,20.7518749939607,22.9185420914469,22.8241093945817
"XP_020631136.1",22.7515740914963,20.9723354817954,22.3365182732044,18.4793974077936,19.8103660927885,22.9352213534114,17.7981743310282,19.7775619452118,22.9597913270489,21.3905704631544,18.9882658441615,21.2238326220287,18.8475131338023,20.9425209483822,22.3439764356748,21.234350261454,23.1360224935072,19.877192751794,21.8989589142198
"XP_020624331.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2567062617241,0,0,0,0
"XP_020616799.1",19.6904533129456,0,19.9386219475003,16.2612318192345,17.944042847796,19.5056623248753,0,0,0,19.5023442932427,18.7401793259162,18.3187149103007,19.5287345244534,18.1053919113018,18.5064199385659,20.746898883151,0,20.0953004325933,17.2132466438037
"tr|A0A1Q9EVI0|A0A1Q9EVI0_SYMMI",0,0,0,0,0,22.720463257238,0,18.7530045033889,0,0,0,0,0,22.9153011619926,0,0,23.2299630997606,22.8516142841099,0
"XP_020623341.1",0,0,0,0,0,0,0,0,22.0740803619896,0,0,0,0,0,18.3926402554191,0,0,0,0
"XP_020605513.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4098684266294,0,0,0,25.1113582987485
"XP_020618603.1",0,0,0,0,0,16.7652731471516,0,16.256595704732,16.5679709252139,0,0,0,0,0,0,0,0,0,0
"XP_020611482.1",17.6619937623339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XP_020625101.1",21.0003226033814,19.7366149821303,20.8341755094421,19.9744944149002,21.6839879147116,20.2412930862949,18.5815279350886,19.3955906151446,20.4510108354365,19.0207439759643,20.428798720212,17.4793618798987,21.5775473057107,19.2521364273607,19.3514978794863,19.6530042291194,21.4282359444619,19.9754323789417,21.1857399000443
"XP_020617625.1",21.2332504416136,0,21.4386025343431,18.978216078885,20.0974110643314,20.2646270030606,15.9814111955467,18.1697439879016,21.1050387163679,17.7683071120087,19.1587452697755,19.1614296246723,19.3988083946919,19.9122008074703,19.1154831441945,20.6704669452079,20.1148975459057,20.2217228112117,20.2858638699017
"tr|G9I8Q8|G9I8Q8_SYMMI",17.5463142153864,17.5679338004312,0,0,0,0,0,0,16.5564162426732,0,0,0,0,17.1216245732592,0,0,18.3589215778653,0,17.9475285034743
"XP_020617066.1",19.7352601697004,0,20.0108627021383,0,0,0,0,0,0,16.5154688555523,0,0,0,0,0,17.4908430441582,0,18.1609399177482,17.5188452194903
"XP_020610165.1",28.0507304457135,27.4248561212676,27.9699289739179,25.948056754872,26.2272513572435,26.9564532532723,24.3203808663122,25.8006338097387,27.3687511150938,26.8844545853684,25.8160617519316,26.6397261674262,25.592030642638,26.5507727760846,27.3906234888178,28.4099940078592,26.3606188426635,27.7607174796364,27.8767175800152
"XP_020630587.1",19.8326783573928,0,18.6052009702375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XP_020612038.1",26.2189607227537,24.8730618482199,25.7225597832387,23.9125079267773,23.7471195090503,25.463659848314,22.5412599513004,24.6216359002209,25.2720756858991,25.1640836679538,24.5202550851945,24.3477632094012,24.1991291611601,24.6815838875354,24.5821379608716,26.642077770342,25.273680617979,26.3075784688995,25.7398241474798
"tr|A0A1Q9EF14|A0A1Q9EF14_SYMMI",0,0,0,0,0,18.5058774423514,0,0,20.4176145919692,0,0,0,0,0,21.0322105580394,0,0,0,0
"XP_020611656.1",22.2525242486494,20.7991495822176,22.6562627105419,21.1119717127107,20.5873792393855,21.1946636872968,0,21.5844455429186,21.8707195305458,21.6276073546341,22.036375202756,21.2777601665771,20.9151010752689,20.7918568265329,18.5077365807114,18.5335920913084,21.4592449897556,21.5984751028227,21.4556327467338
"XP_020604828.1",26.3064315813069,24.611014831956,26.3184007388429,22.2399795412761,22.4313282428394,24.7863911346044,0,23.9246315806681,23.0658948318372,24.9422714831738,23.0053918867587,23.8107872458034,22.4137082351218,23.8040724150771,23.2337738381135,26.902622225023,24.0556444588138,26.7085104329844,26.8674649609638
"XP_020617939.1",20.3636738620891,20.2305798914594,20.2898534176115,20.8227551952074,20.6053972254382,21.1462411216873,0,19.1636668723791,20.5028288911447,19.9916173368736,20.2378319758086,20.1464406463872,19.8350372692493,0,20.4212563837323,19.6655319674746,0,20.9660878667632,0
"XP_020631141.1",24.054454198324,23.0958819688259,24.1328033603556,23.1894543481772,23.3241897504784,23.6741139109747,21.1611152716176,22.756105694988,23.9003432640103,23.3388508836806,23.4123870061793,23.1956006444692,23.2105362453057,22.9335961141521,23.7444067377557,24.3722790359037,23.5614550712065,24.1990407705556,24.0147318041134
"XP_020624343.1",19.5742627486258,17.0533638097631,19.2300204357056,17.3757776323514,0,21.2614906665096,0,19.5607078652739,23.3283625237979,20.7641880401481,19.4798295937836,20.4979901852457,19.7631718345455,20.0292211630519,18.8681624141816,22.6945872267988,19.7384914425796,22.214892106468,19.7337336560239
"XP_020616802.1",20.4030172262313,18.1277273767481,21.1273577285479,0,0,18.7793121805154,0,0,0,19.2701607063766,0,0,0,0,0,0,0,18.683806775955,0
"tr|A0A1Q9EVL3|A0A1Q9EVL3_SYMMI",20.0430019101433,19.6308199052489,19.5190506994617,21.6103170299184,20.8654440662189,21.4750154547278,18.3533320794159,20.160419268059,21.3628176367244,19.5483233527696,21.5897119438351,19.1114388154959,20.2949090024512,19.5573272009442,20.8916064698227,22.5932499997277,18.8667144732503,22.0052863367878,20.14467442248
"XP_020623343.1",26.3646661113768,25.1335517321041,26.4328879785651,23.9503826240723,23.8132222264696,24.8893541644574,22.0140535118954,24.3715707468134,26.6051067757825,25.3506941099486,24.1483200140118,24.8954606906195,23.8811969710114,25.1130711460584,24.6269241047396,26.2062706326898,25.0007233926166,25.4659088699193,25.5471517450629
"XP_020605518.1",23.3662236158287,22.2550052227739,23.2047951450466,20.7423908577827,21.0484263400261,22.3255862707352,0,21.0934311050656,22.2895880721328,22.2843838633542,20.746816895584,21.3600331315811,20.3362548350562,21.631258335061,21.8275927455285,24.1720585303631,21.9165154960483,23.4964711591632,23.0631911410984
"XP_020618608.1",23.9414442925051,23.160002643766,23.8630909923515,20.6354409220952,20.8541630091765,23.7496021691694,19.2612800337765,21.3955304746659,22.9386206912982,22.3936787518611,22.7548493852087,22.386560617983,21.7407776052645,22.0542416194215,22.6456340274132,24.4380372868411,22.6338007763228,23.7400453687603,23.9854191410229
